average_accuracy_ak,average_forgetting,average_macro_f1_final,bwt,continual_method,device,ewc_lambda,num_classes_union,num_features,num_tasks,phase1_latency_ms_per_sample,phase1_latency_ms_per_sample_after_final,phase1_test_acc_after_final,phase1_test_acc_after_phase2,phase1_test_acc_before_phase2,phase1_test_macro_f1_after_final,phase1_test_macro_f1_after_phase2,phase2_latency_ms_per_sample,phase2_latency_ms_per_sample_after_final,phase2_test_acc_after_final,phase2_test_acc_after_phase2,phase2_test_macro_f1_after_final,phase2_test_macro_f1_after_phase2,replay_buffer_size,seed
0.5329666666666666,0.5059,0.325520533412381,-0.5059,ewc,cuda,5.0,13,39,2,0.0255339257819287,0.0255339257819287,0.2986,0.2986,0.8045,0.24145846682563168,0.24145846682563168,0.027683886719387374,0.027683886719387374,0.7673333333333333,0.7673333333333333,0.4095825999991303,0.4095825999991303,0,42
0.6515500000000001,0.30343333333333333,0.3963264762885397,-0.30343333333333333,ewc,cuda,5.0,13,39,2,0.023029785165817884,0.023029785165817884,0.5028,0.5028,0.8062333333333334,0.39462618289072066,0.39462618289072066,0.02287447265416631,0.02287447265416631,0.8003,0.8003,0.39802676968635864,0.39802676968635864,0,43
0.5994333333333334,0.5791,0.3360348919826979,-0.5791,ewc,cuda,5.0,13,39,2,0.02504664062144002,0.02504664062144002,0.2104,0.2104,0.7895,0.14228571287616606,0.14228571287616606,0.02572162109117926,0.02572162109117926,0.9884666666666667,0.9884666666666667,0.5297840710892298,0.5297840710892298,0,44
